c1,r1,w1,c2,r2,w2
0.9179684080544166,0.19920646964105093,0.19240884847678064,0.4423028466415644,0.03815252471870767,0.8207784399539155
0.8868695710916091,0.5084354911090417,0.10734073414345513,0.20238973214738953,0.01665501678904191,0.8889198814683582
1.0,0.2899314201475047,0.20477816777128946,0.13516984964804657,0.34791216458664753,0.7317855875921563
0.45115100965847754,0.10397310096257711,0.9934690266030157,0.7683251379772987,0.49064964729012106,0.10723166730427033
0.2651050473179932,0.0829662736289231,0.8676628415757409,0.954225064428619,0.6999028620280849,0.4128750073855502
0.21463426290942145,0.0,0.9122952673668754,0.2711614566102309,1.0,0.18851789305964384
0.46553581161541724,0.020111987607473625,0.3304019030050555,0.9543994818350259,0.38558756532946403,0.15711046662375783
0.0802363752602625,0.06590513470064718,0.9412192287574851,0.452671326135644,0.2561746805145799,0.8145543088983276
0.9722329801836114,0.19920646964105093,0.19240884847678064,0.4423028466415644,0.03815252471870767,0.8207784399539155
0.26429281106146185,0.04279678838230115,0.8751942101823829,0.2963419327753273,0.8996608835247702,0.26792977456965816
0.3404082655946793,0.10179487333509732,0.8779743585672597,0.9096657396449428,0.19009186577399625,0.30942759227118666
0.0,0.3836914499244459,0.2881621085425622,1.0,0.02897476047579521,0.16015805959885135
0.943756452657446,0.07013402344546014,0.8811106749669819,0.22659857100215408,0.7549472735326888,0.3227583680802704
0.8868695710916091,0.5052480178963445,0.025766329219951256,0.836137811315366,0.01665501678904191,0.8883201149203169
0.0,0.3911325597219748,0.9954871338419253,1.0,0.06253322291011855,0.642598680467118
0.2506081099278358,0.3014961534778917,0.6164354672260631,0.4030895996922187,0.030874221532184058,0.22464023416481615
0.30346121886482447,0.32265088343976084,0.36249320236523414,1.0,0.0,0.983454283172913
0.9940509841879043,0.24503253948646952,0.20477816777128946,0.13516984964804657,0.34791216458664753,0.7317855875921563
0.7537700867131963,0.19920646964105093,0.2029546338397733,0.9620472647302668,0.03155298974177512,0.8207784399539155
0.0,0.3911325597219748,0.19391055938561824,1.0,0.03011238288363627,0.18401214703092839
0.943756452657446,0.06686553721562111,0.8811106749669819,0.22659857100215408,0.7549472735326888,0.3227583680802704
0.0,0.3911325597219748,0.23685106688853813,0.9828967307874428,0.06253322291011855,0.642598680467118
0.09815981843826349,0.08193733913105206,0.751231932952351,0.1543500707505544,0.5746511458054421,0.07473606523062266
0.8844037471436565,0.08618152125584526,0.8472216102797699,0.24188263166202642,0.7329752123990753,0.3118894441596789
0.008870276998558007,0.02131131075753666,0.8429921777867904,0.9982833122947952,0.03764606411778704,0.949283243150664
0.0802363752602625,0.06195983795618509,0.9412192287574851,0.452671326135644,0.2561746805145799,0.7541147547715528
0.1578594061546823,0.0,1.0,0.27909767410013325,1.0,0.1514592296686239
1.0,0.24097722896946933,0.12037548121170083,0.16715687453457084,0.1502542133982627,0.9519312646628195
0.9276342368608991,0.24503253948646952,0.20477816777128946,0.13516984964804657,0.022053138570653913,0.7317855875921563
0.3323599368995656,0.21953968439577579,0.8253887816937815,0.08775599069600272,0.890855568470021,0.008287141034742361
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.4393804346723382,0.6003357766565335
0.9717282553477551,0.24423153070889275,0.3825870900618812,0.5149673685678868,0.03146985565401835,0.5970204321536697
0.8843086438833947,0.25186139970534716,0.7133785463070795,0.018881609661634546,0.4024245295752663,0.49301667669640936
0.943756452657446,0.07013402344546014,0.8811106749669819,0.3649263253193358,0.34617882535188627,0.3227583680802704
0.9940509841879043,0.24503253948646952,0.20477816777128946,0.13642974362986204,0.24200888704512558,0.7317855875921563
0.8868695710916091,0.5052480178963445,0.025766329219951256,0.6717960057322886,0.01665501678904191,0.8883201149203169
0.3323599368995656,0.21953968439577579,0.8253887816937815,0.24875239301198948,0.890855568470021,0.008287141034742361
1.0,0.4016983810691459,0.06937450812512361,0.030014704411175583,0.24548922344205187,0.7761810695676608
0.8868695710916091,0.4589550019090807,0.10734073414345513,0.20238973214738953,0.01665501678904191,0.8889198814683582
0.3992290098531154,0.12049352370499722,1.0,0.7717405629939234,0.47734687284526356,0.11014593276810014
0.8940513913738481,0.8250015417711191,0.5157498113981505,0.22929869991681695,0.011927155395781153,0.8766024766409957
1.0,0.32493428859095197,0.06937450812512361,0.030014704411175583,0.24548922344205187,0.48850312846676736
0.036796013760802326,0.43453755030022234,0.01989571210646579,0.09416656602293627,0.11616329558172744,0.03283146878718213
0.8868695710916091,0.5052480178963445,0.4597243397113532,0.836137811315366,0.01665501678904191,0.5476133998033127
0.8608167608470387,0.24423153070889275,0.36093277498029674,0.5149673685678868,0.03146985565401835,0.6697848453416131
0.9276342368608991,0.24503253948646952,0.28679373785318707,0.13516984964804657,0.022053138570653913,0.7317855875921563
0.8027294026661957,0.396435760042124,0.3378368988083327,0.07015761084694472,0.247085931929655,0.3154126683261712
0.7572362052157098,0.6194356487844542,0.03132082659341151,0.6017949705854586,0.0,0.3939288398089061
0.3678869233509069,0.0,1.0,0.27909767410013325,1.0,0.1514592296686239
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.5248588366413472,0.6003357766565335
0.9808967589834745,0.13685082232479445,0.01989571210646579,0.1993979870763951,0.11616329558172744,0.8156623274967002
0.8319922633546564,0.19920646964105093,0.19240884847678064,0.9620472647302668,0.03155298974177512,0.3952409284853521
0.04237680686496348,0.21953968439577579,0.07230285611198783,0.08775599069600272,0.890855568470021,0.008287141034742361
0.7928479140812322,0.8856391896282232,0.11651949910492287,0.35579542935356956,0.0535777463697058,0.8828935754975897
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.997296906514392,0.9238854481955749,0.5205554280339107
0.4484233662088861,0.32265088343976084,0.26182798943346214,0.1571264460173323,0.0,0.9137734577005269
0.5478269059453276,0.07607653270919812,0.4800270006389109,0.5084019339320627,0.5788250521684437,0.026045355781605606
0.7155532809607574,0.06430092333730475,0.4369241149314532,0.6007685125169894,0.9566601905549967,0.010885551176170294
0.8868695710916091,0.7129140604182125,0.025766329219951256,0.836137811315366,0.01665501678904191,0.8883201149203169
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.029829126391170857,0.5266802661576855
0.7801118413361676,0.5909193299899311,0.027195021129066133,0.23667330517955731,0.004587131148933943,0.5365724270875395
0.26429281106146185,0.04279678838230115,0.8751942101823829,0.2963419327753273,0.8996608835247702,0.24508106037673116
0.8510748968870133,0.2535552478908992,0.9012757882076988,0.018881609661634546,0.3942874012016391,0.9186376039749324
0.0,0.4975830468193121,0.6627838899017884,0.9605333053669846,0.09167053295281902,0.8305227476199405
0.008870276998558007,0.02131131075753666,0.37760250770890347,0.9982833122947952,0.03764606411778704,0.949283243150664
1.0,0.2899314201475047,0.20477816777128946,0.13516984964804657,0.34791216458664753,0.7325219906500763
0.36476146080135197,0.9939924447989188,0.0701934712455915,0.013287433850684649,0.1358802371767932,0.31577879037395995
0.8868695710916091,0.5052480178963445,0.025766329219951256,0.20238973214738953,0.01665501678904191,0.24621882730654931
0.9308783049561534,0.24423153070889275,0.028266011138114777,0.5936792841788395,0.03146985565401835,0.47733513864269106
0.3290427477878334,0.10201609420556912,0.919485001010718,0.8767939619500557,0.37965004329887475,0.073340671393343
0.0,0.3911325597219748,0.9954871338419253,0.8648476715707608,0.03011238288363627,0.6051165920126512
0.9179684080544166,0.19920646964105093,0.19240884847678064,0.545504288998794,0.03815252471870767,0.4706313564311516
0.0,0.023284840248828043,0.7304754700512737,0.750459815832933,0.4866027903039227,0.18401214703092839
0.16749253909787443,0.21731074495458125,0.1939306527916762,0.6994545925724737,0.958256922453317,0.03512533775526561
0.10394000501618816,0.6061523181657144,0.027195021129066133,0.23667330517955731,0.004587131148933943,0.1003193200127166
0.9940509841879043,0.24503253948646952,0.20477816777128946,0.13516984964804657,0.34791216458664753,0.3871865775734298
0.7811995983083012,0.48700320281325415,0.11651949910492287,0.4465224218551257,0.0535777463697058,0.5794884576197726
0.015471330643457182,0.396435760042124,0.3277167012113955,0.19265465929055914,0.18578705330466083,0.3154126683261712
1.0,0.24097722896946933,0.12037548121170083,0.16715687453457084,0.32072579977888493,0.3595048770639282
0.013493649223441317,0.052553231521125454,0.8069379873746513,0.3011629909436796,0.7539003602156258,0.0276982969177596
0.7811995983083012,0.48700320281325415,0.10927950427604916,0.35579542935356956,0.0535777463697058,0.8828935754975897
0.9722329801836114,0.19920646964105093,0.19240884847678064,0.24907063897343684,0.03815252471870767,0.8207784399539155
0.0,0.13016199615632398,0.6959992187657447,0.8755484773544916,0.4673063234926414,0.1734492579058482
0.797951560206361,0.2491052083434644,0.19240884847678064,0.9620472647302668,0.03155298974177512,0.8207784399539155
0.275931637833027,0.19141937502073403,0.6399768902867387,0.9605333053669846,0.09167053295281902,0.8305227476199405
0.09389559201359254,0.21731074495458125,0.7000187258627171,0.42108200148304664,0.958256922453317,0.12114327594471974
0.2651050473179932,0.0894559999668038,0.8689239658904294,0.9721170829458725,0.8586674931603369,0.010734091407889834
0.8868695710916091,0.5052480178963445,0.025766329219951256,0.43324031851856404,0.01665501678904191,0.4157105411158396
0.09389559201359254,0.21731074495458125,0.1939306527916762,0.6410165952592571,0.958256922453317,0.03512533775526561
0.8612806065662982,0.396435760042124,0.3820137774551303,0.19837625838367323,0.18185484065530022,0.5039104164490278
0.739437456227552,0.7629450767442247,0.027195021129066133,0.23667330517955731,0.004587131148933943,0.4957049489326698
0.47336517329221617,0.9939924447989188,0.0701934712455915,0.2276991968838462,0.1358802371767932,0.31577879037395995
0.45115100965847754,0.10397310096257711,0.9934690266030157,0.7683251379772987,0.49064964729012106,0.11658119505064224
0.0,0.3911325597219748,0.889476443396495,1.0,0.03011238288363627,0.5990921175141418
0.05503597305435903,0.260119160586541,0.1275927247321179,0.5195178453991224,0.4731927338388284,0.010545881823465802
0.9766968419105313,0.25594340160359214,0.12037548121170083,0.1754833722612138,0.1502542133982627,0.9519312646628195
0.008870276998558007,0.02131131075753666,0.5276749718081156,0.9982833122947952,0.03764606411778704,0.6976367635855374
0.0,0.3911325597219748,0.7905091021832866,1.0,0.03011238288363627,0.6051165920126512
1.0,0.2899314201475047,0.14078890340256534,0.13516984964804657,0.34791216458664753,0.8177242496641554
0.15675410953567104,0.07607653270919812,0.4363541489492173,0.7194252777809447,0.5788250521684437,0.026045355781605606
0.0,0.04631293568413979,0.49611734484381964,0.7191344300219965,0.7904802957018316,0.06570304155815891
0.9582607582414816,0.05482281757068963,0.9235907507534709,0.21546335473922618,0.7188674064799158,0.3069866543442066
0.2651050473179932,0.18741307406132934,0.9339398280442063,0.9721170829458725,0.1290771986359094,0.4128750073855502
0.015471330643457182,0.396435760042124,0.3378368988083327,0.8498219456508113,0.18578705330466083,0.45648690715352747
1.0,0.9002765891293528,0.06921971880226929,0.0711884033038892,0.0,1.0
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.12436093140296522,0.11693858279994496
1.0,0.2899314201475047,0.20477816777128946,0.14359359337536026,0.34791216458664753,0.7317855875921563
0.8940513913738481,0.3456743677179822,0.625003159583853,0.22929869991681695,0.0,0.8766024766409957
0.25968037819967527,0.06873261326482238,0.8596175787346236,0.9659107634960049,0.004282055756818781,0.40818959909634545
0.9245151109564563,0.06878084259747229,0.9001837718482444,0.2356375800288016,0.9032183299925359,0.32241499705695414
0.2722520956698259,0.0829662736289231,0.7514513940413007,0.9663132398036616,0.6969175199007565,0.4128750073855502
0.9794764806446116,0.18099793166436173,0.13872510212272005,0.4764810078243224,0.15680382638194287,0.6491644458601481
0.24801139271388303,0.10840975283631753,0.8937133310928781,0.9997322661934678,0.16009645162590522,0.1962413951976057
0.8868695710916091,0.5052480178963445,0.025766329219951256,0.9590185699431839,0.016593002775963123,0.4157105411158396
1.0,0.3202915024606874,0.21352113685601004,0.04419516781047082,0.3485678158622873,0.7334876467944976
0.8868695710916091,0.48747706943609337,0.1312125009195585,0.1869290775717548,0.15532908429555561,0.8889198814683582
0.3626657977321176,0.9706989988576835,0.0701934712455915,0.013287433850684649,0.1358802371767932,0.3153846323102977
0.015471330643457182,0.40548059768318667,0.3378368988083327,0.9416901898947291,0.18578705330466083,0.3154126683261712
0.943756452657446,0.07013402344546014,0.8811106749669819,0.23430654232429,0.6718257877978387,0.3227583680802704
1.0,0.06791001539116093,0.06937450812512361,0.030014704411175583,0.24308002113706778,0.7761810695676608
0.0,0.14154602986916898,0.7910273880665599,1.0,0.0999419869905116,0.23376936789992378
0.9179684080544166,0.19920646964105093,0.1748043895607433,0.4424069034168763,0.016720741777078815,0.7769763065625674
0.0,0.016953658561352836,0.7304754700512737,0.9960380886110314,0.4866027903039227,0.18401214703092839
0.0,0.39250598155960226,0.2881621085425622,0.7487720040133641,0.02897476047579521,0.16015805959885135
0.29222784772942917,0.3337088172837249,0.352961061623293,1.0,0.0,1.0
0.6617655624874967,0.8270066010427966,0.12152474793608004,0.8924378150792317,0.0,0.5561397408352187
1.0,0.2899314201475047,0.20477816777128946,0.13516984964804657,0.3425597272957661,0.7325219906500763
0.2663538061144169,0.06873261326482238,0.3540067300232953,0.9504591341381848,0.1254181213645631,0.02957885241710645
0.2556623768339903,0.055251392783886265,0.9007709375391245,1.0,0.11458583408552087,0.17757357700054113
0.0,0.14154602986916898,0.5063825363920452,1.0,0.0999419869905116,0.23376936789992378
1.0,0.2951676824602181,0.18506283642130783,0.0,0.34736057150787014,0.5527949886221767
0.17311231328220156,0.5052480178963445,0.025766329219951256,0.20238973214738953,0.00034481750034998093,0.24621882730654931
0.2651050473179932,0.0829662736289231,0.8689239658904294,0.8943787163190572,0.49733370644203645,0.4128750073855502
0.4445494748982546,0.16978050415792922,0.25571848012510723,0.026416531115704966,0.6568600496960226,0.004815255904308757
0.893163787800187,0.3449744331182695,0.01708488366455678,0.9471580335124434,0.002251549345744893,0.3939288398089061
0.8355943792906044,0.738111149096594,0.20519902379964905,0.03941953191767711,0.042927852780485276,0.9985332075437535
0.1578594061546823,0.0,1.0,0.27909767410013325,1.0,0.09503163684972404
0.9179684080544166,0.19920646964105093,0.692869985729262,0.46596387987716814,0.03815252471870767,0.8207784399539155
0.0,0.14154602986916898,0.7517771979537169,1.0,0.0999419869905116,0.8752251415083698
0.8705980041958961,0.5150038654931052,0.22531502051959185,0.006559795307584104,0.1855549160368143,0.5171723494822049
0.2651050473179932,0.0829662736289231,0.8178240872712532,0.9937234060254264,0.49733370644203645,0.3457364251195062
0.0,0.3911325597219748,0.7416385606712451,1.0,0.03011238288363627,0.18401214703092839
0.10296229694426584,0.0674758511087552,0.9277118670399352,0.5402539888422143,0.8744449844733522,0.010545881823465802
0.9276342368608991,0.24503253948646952,0.24495520824159456,0.13516984964804657,0.022053138570653913,0.7317855875921563
0.4484233662088861,0.32265088343976084,0.26182798943346214,0.1571264460173323,0.0,0.9001257752051645
0.8916575995208005,0.5052480178963445,0.4597243397113532,0.836137811315366,0.0380867998354582,0.5903898488177851
0.2572328094502384,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.4498494850209901,0.31253471869085475
0.0,0.39250598155960226,0.10431977676619109,0.3664148133037872,0.02897476047579521,0.16015805959885135
0.1677146214954786,0.00939520016025595,0.6202556389369384,0.7223861503569902,0.651193052478373,0.2695789715920285
0.30346121886482447,0.32265088343976084,0.36249320236523414,1.0,0.0,0.9942016728679895
0.04033862049190673,0.260119160586541,0.9277118670399352,0.9559772104063956,0.3218341791086681,0.24004512812830336
0.9013556499947865,0.396435760042124,0.021728322739523076,0.19837625838367323,0.18185484065530022,0.05675163179401499
0.017194040169278946,0.3904322522948649,0.2089289067031459,0.9620472647302668,0.03155298974177512,0.4973235931894264
0.7359356366971065,0.02131131075753666,0.5276749718081156,0.9982833122947952,0.03764606411778704,0.6976367635855374
0.5521426447866326,0.052553231521125454,0.961277489659942,0.3011629909436796,0.7539003602156258,0.0276982969177596
0.8736171673311581,0.4589550019090807,0.3246101304221052,0.24916264572198654,0.01665501678904191,0.8889198814683582
0.2556623768339903,0.11607379452191813,0.9014751943319573,0.8774020198685906,0.02601765420793445,0.17757357700054113
0.0,0.08041902242019283,0.09869918163804492,0.8755484773544916,0.4719677495758535,0.007797904475110529
0.512912987291498,0.06873261326482238,0.8716797953250233,0.9659107634960049,0.12479914376891278,0.11693858279994496
0.3290427477878334,0.10201609420556912,0.919485001010718,0.8767939619500557,0.33509287148274214,0.073340671393343
0.0,0.023284840248828043,0.7304754700512737,0.750459815832933,0.4866027903039227,0.039860184277166755
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.4984398093850002,0.4065785712115608
0.9940509841879043,0.24503253948646952,0.20477816777128946,0.13516984964804657,0.34791216458664753,0.37433895501149017
0.0,0.3911325597219748,0.9954871338419253,0.8648476715707608,0.03011238288363627,0.8411006315236035
1.0,0.7824717698516669,0.06937450812512361,0.030014704411175583,0.3097644971241904,0.7761810695676608
0.0,0.3911325597219748,0.9841283344137498,1.0,0.2720454920801263,0.18401214703092839
0.9717282553477551,0.3972439341175743,0.2437251099248986,0.047428745239493225,0.03146985565401835,0.47733513864269106
0.0,0.13016199615632398,0.584155128180625,0.8377979263990588,0.4673063234926414,0.1734492579058482
0.17314406026189388,0.026075851709473907,0.5566847186312148,0.9659107634960049,0.12436093140296522,0.009112973416749548
0.6225118656266516,0.055251392783886265,0.9011705755779148,1.0,0.11458583408552087,0.17757357700054113
0.3576613637427597,0.6061523181657144,0.027195021129066133,0.23667330517955731,0.03420800012766845,0.8111016824313196
1.0,0.24097722896946933,0.12037548121170083,0.16715687453457084,0.32072579977888493,0.4185585632656742
0.7836970846951464,0.8501720904100545,0.0474269297500591,0.2655097992721892,0.20896636746614577,0.4743655138130418
0.008870276998558007,0.02131131075753666,0.8429921777867904,0.8812623567772017,0.6838838923771258,0.5236504170402552
0.36215636765074977,0.3337088172837249,0.352961061623293,1.0,0.0,1.0
0.3933344165538907,0.9706989988576835,0.0701934712455915,0.013287433850684649,0.1358802371767932,0.3153846323102977
1.0,0.1454008704968044,0.06937450812512361,0.030014704411175583,0.10435748654979904,0.3780409211208958
0.0,0.31583823131258415,0.7304754700512737,0.9960380886110314,0.9160637451197979,0.0899648909406563
0.8232977023191645,0.4449501879478096,0.17075277084870732,0.0,0.29390729795166726,0.6818086588237695
0.0,0.3911325597219748,0.7304754700512737,1.0,0.03011238288363627,0.1994723668683418
0.25968037819967527,0.06873261326482238,0.6111047069134415,0.9659107634960049,0.004282055756818781,0.40818959909634545
1.0,0.6043132225397776,0.21352113685601004,0.45031784607609915,0.04686168724696549,0.7334876467944976
0.050570518005768506,0.260119160586541,0.9277118670399352,0.9559772104063956,0.3218341791086681,0.8089857869452541
0.0,0.1596200864386027,0.9954871338419253,1.0,0.7679734709903647,0.7336008795558766
0.1578594061546823,0.0,1.0,0.9925826223493351,0.3084803391674539,0.1514592296686239
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9659107634960049,0.29749777846802417,0.21022001385145128
0.25968037819967527,0.06873261326482238,0.7162923955100017,0.9659107634960049,0.6034012625441921,0.40818959909634545
0.9889095383231938,0.48700320281325415,0.11651949910492287,0.23527063543729698,0.0535777463697058,0.8828935754975897
1.0,0.7627197490626296,0.06937450812512361,0.07571653591387217,0.24548922344205187,0.7761810695676608
0.46659114666226886,0.9896740427622702,0.0701934712455915,0.8339133067991836,0.1358802371767932,0.31577879037395995
0.2651050473179932,0.0829662736289231,0.8689239658904294,0.9937234060254264,0.9328136737815533,0.4128750073855502
0.899912807751138,0.14176069297965166,0.7623249523115087,0.3059307628556369,0.2595652307643378,0.7112648961859472
0.9767635475340215,0.031612958477306496,0.3703967744976992,0.9884431680339985,0.0,0.3834687976731035
0.8510748968870133,0.2535552478908992,0.02272977601293158,0.07764670625933312,0.3942874012016391,0.9186376039749324
0.8868695710916091,0.7105886362136558,0.37312955236185275,0.836137811315366,0.01665501678904191,0.8883201149203169
0.9582607582414816,0.05482281757068963,0.9235907507534709,0.21546335473922618,0.7190913450236,0.3069866543442066
0.10296229694426584,0.11336712055451093,0.9277118670399352,0.5402539888422143,0.5083220339702058,0.010545881823465802
0.25968037819967527,0.06873261326482238,0.8716797953250233,0.9659107634960049,0.12479914376891278,0.1514230350793161
0.4773371595136625,0.0,0.9784171427368998,0.6398597008653073,0.6292703261526488,0.024838858968487365
0.15593131761731405,0.38508021469382536,0.5393412747995067,0.8593830205810813,0.01761268027109808,0.5075839049572649
0.0,0.3312012459977153,0.7910273880665599,1.0,0.0999419869905116,0.551335229992769
0.926277383554547,0.2417973354168852,0.33801919928481605,0.03491789308496174,0.02000780646535749,0.8677698787566543
0.5581220864666662,0.9858298999403682,0.22531502051959185,0.006559795307584104,0.1855549160368143,0.9984366517240089
0.2556623768339903,0.055251392783886265,0.9007709375391245,1.0,0.11458583408552087,0.820913035689153
0.7946479591465938,0.04631293568413979,0.7475607517278073,0.12076255623950394,0.5692456781937221,0.06570304155815891
0.47336517329221617,0.03717168854501385,0.9211467510674923,0.6844523279690126,0.1358802371767932,0.31577879037395995
0.015471330643457182,0.39654553732345044,0.334551466037773,0.39615013820219414,0.18282328844833606,0.7512129193457693
0.21463426290942145,0.0,0.9122952673668754,0.2711614566102309,0.9293747066967534,0.18851789305964384
0.3476340594453339,0.7078807721388541,0.0701934712455915,0.8339133067991836,0.1358802371767932,0.31577879037395995
1.0,0.2951676824602181,0.18506283642130783,0.0,0.34736057150787014,0.6136013158379042
1.0,0.1454008704968044,0.06937450812512361,0.12679380273346375,0.24548922344205187,0.7761810695676608
0.9384454584344684,0.6101751183935422,0.15377438172113422,0.2450871244755437,0.042927852780485276,0.9985332075437535
0.3476340594453339,0.881653776579952,0.0701934712455915,0.22635142058455449,0.1358802371767932,0.31577879037395995
0.7572362052157098,0.6052380623027936,0.03132082659341151,0.6298133098934331,0.0,0.1961798286345181
0.47740482196369116,0.0,1.0,0.6398597008653073,0.8006115307968997,0.2152614581557898
0.4759706138996739,0.6958143223168365,0.2302149838748151,0.06505580578831349,0.022053138570653913,0.7317855875921563
0.3422070341779929,0.10610116259922298,0.6027180474010062,0.8876777466998363,0.5692456781937221,0.06570304155815891
0.2651050473179932,0.0829662736289231,0.8689239658904294,0.9937234060254264,0.9138980401248835,0.4128750073855502
0.0,0.14154602986916898,0.7910273880665599,1.0,0.4281404331729185,0.23376936789992378
0.10528587972049662,0.0008221739233254532,0.8506011112081626,0.89540709377595,0.7698128673303524,0.2498253154477711
0.6784267591721531,0.6881606347516107,0.22531502051959185,0.006559795307584104,0.0006936711726335254,0.8989578704052024
0.25968037819967527,0.06873261326482238,0.8764248421170303,0.9724594703763765,0.810063094674209,0.31253471869085475
0.30346121886482447,0.3007977535591678,0.36249320236523414,1.0,0.0,0.983454283172913
0.26796406339245515,0.6550475756789713,0.14474954971431264,0.9620472647302668,0.03155298974177512,0.8207784399539155
0.9553676353508925,0.7781054587023419,0.0939187219795189,0.5080123109334652,0.005815105906644247,0.49483180934713067
0.25968037819967527,0.14945355929712822,0.8764248421170303,0.9659107634960049,0.4393804346723382,0.6003357766565335
0.1578594061546823,0.07665836896903067,0.4235555780135164,0.27909767410013325,1.0,0.1385036045859651
0.38644084273727686,0.0,1.0,0.7528544077092117,0.36961372653434355,0.64470338452508
0.8252909171609132,0.4839621764778992,0.43729645813404866,0.0,0.12168826883027023,0.659535082183794
0.8027294026661957,0.396435760042124,0.1272573678252713,0.008367042375757472,0.247085931929655,0.3154126683261712
0.1427832932346964,0.21731074495458125,0.5750899527453486,0.6994545925724737,0.958256922453317,0.03512533775526561
